,id,transcription,gloss,translation,start,end,comment,author,binom,notbinom,*binom,*notbinom,com_type,companion,ins-participant
532,DMP_20230703@TK_10,???məsəkwə-n na-n-sarejpa-u-n qoŋəsɣə-qɬawəɬ-a ɣe-tumɣ-e,рубашка-nom.sg low.a-tr-пачкать-cs-3sg.o озорной-мужчина-ins   com-друг-ins,Рубашку испачкали хулиган с другом.,00:23:15.000,00:23:22.220,"Перебирала варианты 2,2 минуты. Дала этот. Я спросила, можно ли qɬawəɬ ɣe-tumɣ-e. Она: понятно, но лучше qɬawəɬ-a.",DMP,,,,,???məsəkwə-n na-n-sarejpa-u-n qoŋəsɣə-qɬawəɬ-a ɣe-tumɣ-e,друг,озорной-мужчина
533,DMP_20230703@TK_11,əɬɣu-kenti-t,любимый-конфета-pl,Любимые конфеты,00:24:00.995,00:24:02.725,,DMP,,,,,əɬɣu-kenti-t,,
534,DMP_20230703@TK_12,ŋe-ekek-qa-e ∅-kun-ni-ne-t taŋ-o ɬəŋ-jo-te kenti-t,fem-сын-dim-ins 2/3.s/a-покупать-3sg.a.3sg.o-3sg.o-pl good-equ считать-ptcp.pass-pl конфета-pl,Девочка купила любимые конфеты,00:24:24.780,00:24:30.740,,DMP,,,,,ŋe-ekek-qa-e ∅-kun-ni-ne-t taŋ-o ɬəŋ-jo-te kenti-t,,fem-сын-dim
535,DMP_20230703@TK_13,orwə-t ənkʔam wətwə-t enatr-o n-it-qine-t,нарта-pl и камень-pl придавка-equ st-являться-st.3sg-pl,Нарты и камни придавливают рэтэм.,00:24:58.690,00:25:07.410,,DMP,,,,,ənkʔam,камень-pl,
536,DMP_20230703@TK_14,orwə-t enatr-o retemə-k n-it-qine-t,нарта-pl придавка-equ рэтэм-loc st-являться-st.3sg-pl,Нарты и камни придавливают рэтэм.,00:25:43.850,00:25:50.300,,DMP,,,,,orwə-t enatr-o retemə-k n-it-qine-t,,
537,DMP_20230703@TK_15,ɣənə-kə ənneen na-ra-ɬpənrə-ɣət ʔanə-nənrə-ʔorawetɬʔa-ta,ты-dat рыба low.a-fut-давать-2sg.o крючок-держать-человек-ins,Тебе передаст рыбу человек с удочкой.,00:47:56.076,00:48:04.090,,DMP,,,,,ɣənə-kə ənneen na-ra-ɬpənrə-ɣət ʔanə-nənrə-ʔorawetɬʔa-ta,,крючок-держать-человек
538,DMP_20230703@TK_16,mas̆a-na=reen ∅-jəpə-tkə sapokə-t?,маша-an.ins=вместе 2/3.s/a-надевать-2pl.a.3.o сапог-pl,Ты с Машей надел сапоги?,00:48:18.208,00:48:25.288,"(Маша сама не умеет) Предложила ɣət и ɣənan в начале. С обоими согласна, но это ей странно, повторяет вопрос без них.",DMP,,,,,mas̆a-na=reen ∅-jəpə-tkə sapokə-t?,маша-an.ins,маша
539,NBL_20230707@TK_1,kətəjɣ-a ∅-rəpʔaw-ni-n neɬɣən,ветер-ins 2/3.s/a-сушить-3sg.a.3.o-3sg.o шкура,Ветер высушил шкуру.,00:32:20.920,00:32:24.180,,NBL,,,,,kətəjɣ-a ∅-rəpʔaw-ni-n neɬɣən,,ветер
540,NBL_20230707@TK_2,jʔa-kətəjɣə-rʔo-ɣʔ-e neɬɣə-t mən-ta-nəpʔa-ne-na-t,very-ветер-inch-th-2/3sg.s шкура-pl 1pl.s/a.subj-сушить-3sg.a.3.o-3sg.o-pl,Ветер начался. Шкуры давайте сушить.,00:32:51.610,00:32:56.860,"На ""ветер с солнцем"" сказала ""не знаю"".",NBL,,,,,jʔa-kətəjɣə-rʔo-ɣʔ-e neɬɣə-t mən-ta-nəpʔa-ne-na-t,,
541,NBL_20230707@TK_3,jʔa-kətəjɣ-a ∅-rəpʔaw-rkə-ne-n neɬɣə-t,very-ветер-ins 2/3.s/a-сушить-ipfv-3sg.a.3.o-3sg.o шкура-pl,Ветер сушит шкуры.,00:32:58.115,00:33:01.295,"Интересно, что sg на глаголе.",NBL,,,,,jʔa-kətəjɣ-a ∅-rəpʔaw-rkə-ne-n neɬɣə-t,,very-ветер
542,NBL_20230707@TK_4,ɣəm-nan jʔa-kətəjɣ-etə tə-naɬɣi-jme-ʔa-k,я-ins very-ветер-dat 1sg.s/a-шкура-развешивать-th-1sg.s,Я ветру шкуры повесила.,00:33:09.315,00:33:13.955,,NBL,,,,,ɣəm-nan jʔa-kətəjɣ-etə tə-naɬɣi-jme-ʔa-k,,я
543,NBL_20230707@TK_5,?ətɬʔa (?/ətɬʔa-ta) ɣe-ŋe-ekke-te ne-rkur-ne-t kenti-t,?мама (?/мама-ins) com-fem-сын-ins low.a-покупать-3sg.o-pl конфета-pl,Мама с дочкой купили конфеты.,00:34:12.365,00:34:16.935,"Я сказала, она одобрила и не повторила. Сказала: ""одно и то же""",NBL,,,,,?ətɬʔa (?/ətɬʔa-ta) ɣe-ŋe-ekke-te ne-rkur-ne-t kenti-t,fem-сын,(?/мама
544,NBL_20230707@TK_6,ŋe-ekek ɣa-tɬa-ta ne-rkurə-n kenti-t,fem-сын com-мать-ins low.a-покупать-3sg.o конфета-pl,Дочка с мамой купили конфеты.,00:35:29.370,00:35:33.990,"#бином Интересно, что sg",NBL,True,,,,ŋe-ekek ɣa-tɬa-ta ne-rkurə-n kenti-t,мать,
545,NBL_20230707@TK_7,ətɬʔa ənkʔam ɣe-ŋe-ekke-te ∅-kenti-nŋe-ɣʔe-t,мама и com-fem-сын-ins 2/3.s/a-конфета-get-th-pl,Мама с дочкой купили конфеты,00:35:52.700,00:35:58.420,и com,NBL,,,,,ənkʔam,fem-сын,
546,NBL_20230707@TK_8,ətɬʔa ənkʔam ɣe-ŋe-ekke-te ne-rkur-ne-t əɬɣu-kenti-t,мама и com-fem-сын-ins low.a-покупать-3sg.o-pl любимый-конфета-pl,Мама с дочкой купили любимые конфеты,00:36:30.640,00:36:38.900,и com #бином,NBL,True,,,,ənkʔam,fem-сын,
547,NBL_20230707@TK_9,meŋin ∅-kenti-nŋe-ɣʔ-i,кто 2/3.s/a-конфета-get-th-2/3sg.s,Кто конфеты купил?,00:36:59.720,00:37:02.060,,NBL,,,,,meŋin ∅-kenti-nŋe-ɣʔ-i,,
548,NBL_20230707@TK_10,kenti-t ne-rkur-ne-t ?ətɬʔa ɣe-ŋe-ekke-te,конфета-pl low.a-покупать-3sg.o-pl мама com-fem-сын-ins,Конфеты купили мама с дочкой.,00:37:07.240,00:37:12.290,"Я породила, ей ок без повтора.",NBL,,,,,kenti-t ne-rkur-ne-t ?ətɬʔa ɣe-ŋe-ekke-te,fem-сын,
549,NBL_20230707@TK_11,sas̆a ənkʔam tanʲa ne-re-keɬi-ŋe-n keɬikeɬ,саша и таня low.a-fut-писать-fut-3sg.o книга,Саша и Таня напишут книгу.,00:37:48.345,00:37:53.785,"#бином Я предложила с ins, она не отреагировала.",NBL,True,,,,ənkʔam,таня,
550,NBL_20230707@TK_12,sas̆a / sas̆a-na tanʲa-na=reen ne-re-keɬi-ŋe-n keɬikeɬ,саша / саша-ins таня-an.ins=вместе low.a-fut-писать-fut-3sg.o книга,Саша с Таней напишут книжку.,00:38:32.950,00:38:39.610,"Я породила оба варианта. Ей ок без повтора ""И так можно, и так можно""",NBL,,,,,sas̆a / sas̆a-na tanʲa-na=reen ne-re-keɬi-ŋe-n keɬikeɬ,таня-an.ins,саша
551,NBL_20230707@TK_13,rəjwə-ɬʔ-e ne-kənʔu-ɣʔe-n əɬwa-qor,пасти.оленей.ночью-attr-ins low.a-поймать.арканом-th-3sg.o дикий-олень,Дежурные поймали дикого оленя.,00:39:51.520,00:39:55.280,,NBL,,,,,rəjwə-ɬʔ-e ne-kənʔu-ɣʔe-n əɬwa-qor,пасти.оленей.ночью,пасти.оленей.ночью-attr
552,NBL_20230707@TK_14,rəjwə-ɬʔ-e / rəjwə-ɬʔə-t ne-kənʔu-ɣʔe-n əɬwa-qor,пасти.оленей.ночью-attr-ins / пасти.оленей.ночью-attr-nom.pl low.a-поймать.арканом-th-3sg.o дикий-олень,Дежурные с собакой поймали дикого оленя.,00:40:09.260,00:40:15.930,"Я породила оба варианта. Ей ок без повтора ""так и так""",NBL,,,,,rəjwə-ɬʔ-e / rəjwə-ɬʔə-t ne-kənʔu-ɣʔe-n əɬwa-qor,пасти.оленей.ночью,пасти.оленей.ночью-attr
553,NBL_20230707@TK_15,mike-ne ɣe-kənʔu-ɬine-t əɬwa-qor etanə rəjwə-ɬʔ-e,кто-ins pf-поймать.арканом-pf.3sg-pl дикий-олень наверное пасти.оленей.ночью-attr-ins,Кто поймал дикого оленя? Дежурные.,00:41:02.775,00:41:11.300,,NBL,,,,,mike-ne ɣe-kənʔu-ɬine-t əɬwa-qor etanə rəjwə-ɬʔ-e,пасти.оленей.ночью,кто
554,NBL_20230707@TK_16,mike-ne ɣe-kənʔu-ɬine-t əɬwa-qor qoɬ n-iw-qin etanə rəjwə-ɬʔ-e ɣ-ʔəttʔə-ma,кто-ins pf-поймать.арканом-pf.3sg-pl дикий-олень некий  st-сказать-st.3sg наверное пасти.оленей.ночью-attr-ins com-собака-sim,Кто поймал дикого оленя? Дежурные с собакой.,00:42:08.911,00:42:18.630,,NBL,,,,,mike-ne ɣe-kənʔu-ɬine-t əɬwa-qor qoɬ n-iw-qin etanə rəjwə-ɬʔ-e ɣ-ʔəttʔə-ma,собака,кто
555,NBL_20230707@TK_17,ŋewəsqet ɣa-wetɣaw-joɬɣə-tko-ɬen em-re-winren-ŋ-e ɣətka-tʔət-ɬʔə-n ŋewʔen-jərʔə-n,девушка pf-говорить-cont-iter-pf.3sg restr-des-помогать-des-ins нога-болеть-attr-nom жена-содержимое-nom,"Девушка позвонила, чтобы помочь женщине с больной ногой",00:43:54.750,00:44:08.000,,NBL,,,,,ŋewəsqet ɣa-wetɣaw-joɬɣə-tko-ɬen em-re-winren-ŋ-e ɣətka-tʔət-ɬʔə-n ŋewʔen-jərʔə-n,нога-болеть,restr-des-помогать-des
556,NBL_20230707@TK_18,riŋ-ʔetwʔet-ɬʔə-n,взлетать-лодка-attr-nom,Вертолёт,00:44:22.610,00:44:24.135,,NBL,,,,,riŋ-ʔetwʔet-ɬʔə-n,взлетать-лодка,
557,NBL_20230707@TK_19,ŋewəsqet ənkʔam epeqej ne-tejkə-ne-t ɬiɬi-t,девушка и бабушка low.a-делать-3sg.o-pl рукавица-nom.pl,Девушка и бабушка сделали рукавички.,00:45:26.207,00:45:32.027,#бином (без моего прайминга),NBL,True,,,,ənkʔam,бабушка,
558,NBL_20230707@TK_20,epeqej-ne ɣa-notɬə-ɬena-t ɬiɬi-t ənkʔam ŋe-ekke-qej-e ∅-tejkə-ni-n,бабушка-ins pf-кроить-pf.3sg-pl рукавица-pl fem-сын-dim-ins 2/3.s/a-делать-3sg.a.3.o-3sg.o,"Бабушка раскроила, а девочка сшила рукавицы.",00:45:41.960,00:45:49.102,,NBL,,,,,ənkʔam,,бабушка
559,NBL_20230707@TK_21,epeqej-ne ∅-rotɬə-ne-n ɬiɬi-t ənkʔam ŋe-ekke-qej-e ∅-təni-ni-n ɬiɬi-t,бабушка-ins 2/3.s/a-кроить-3sg.a.3.o-3sg.o рукавица-pl fem-сын-dim-ins 2/3.s/a-делать-3sg.a.3.o-3sg.o рукавица-pl,"Бабушка раскроила рукавицы, а девочка сшила.",00:45:58.990,00:46:08.710,,NBL,,,,,ənkʔam,,бабушка
560,NBL_20230707@TK_22,ŋawɬeqaj qə-notɬə-ɣə-na-t ɬiɬi-t i qə-tejkə-ɣə-ne-t,девушка 2.s/a.subj-кроить-irr-3sg.o рукавица-pl 2.s/a.subj-делать-irr-3sg.o,"Девушка, раскрои и сшей!",00:46:24.130,00:46:28.395,"Первое слово, возможно, другое.",NBL,,,,,ŋawɬeqaj qə-notɬə-ɣə-na-t ɬiɬi-t i qə-tejkə-ɣə-ne-t,,
561,NBL_20230707@TK_23,ʔaasek ɣa-təŋasʔə-ma ∅-ɬʔu-ni-n keɬi-nə-ɣjiw-etə-ɬʔə-n,парень com-цветок-sim 2/3.s/a-видеть-3sg.a.3.o-3sg.o писать-tr-знак-vb-attr-nom.sg,Парень с цветами увидел учительницу.,00:47:52.895,00:47:59.125,"#бином, через минуту уверенно произносит #небином",NBL,True,True,,,ʔaasek ɣa-təŋasʔə-ma ∅-ɬʔu-ni-n keɬi-nə-ɣjiw-etə-ɬʔə-n,цветок,
562,NBL_20230707@TK_24,?keɬi-nə-ɣjiw-etə-ɬʔə-n ∅-ɬʔu-ni-n ʔaasek ɣa-təŋasʔə-ma,?писать-tr-знак-vb-attr-nom.sg 2/3.s/a-видеть-3sg.a.3.o-3sg.o парень com-цветок-sim,"Ожидаемое: ""Учительницу увидел парень с цветами"".",00:48:05.005,00:48:11.285,"Произнесла я, ей показалось, что это учительница увидела парня с цветами. ""Чё, учительница увидела..?""",NBL,,,,,?keɬi-nə-ɣjiw-etə-ɬʔə-n ∅-ɬʔu-ni-n ʔaasek ɣa-təŋasʔə-ma,цветок,
563,NBL_20230707@TK_25,ʔaasek-a ɣa-təŋasʔə-ma ∅-ɬʔu-ni-n keɬi-nə-ɣjiw-etə-ɬʔə-n,парень-ins com-цветок-sim 2/3.s/a-видеть-3sg.a.3.o-3sg.o писать-tr-знак-vb-attr-nom.sg,Парень с цветами увидел учительницу.,00:48:23.190,00:48:29.835,#небином,NBL,,True,,,ʔaasek-a ɣa-təŋasʔə-ma ∅-ɬʔu-ni-n keɬi-nə-ɣjiw-etə-ɬʔə-n,цветок,парень
564,NBL_20230707@TK_26,mren-ti / mren-e ɣa-panrapɬak-ma ne-nu-jwi-ɣəm,комар-nom.pl / комар-ins com-мошка-sim low.a-кусать-distr.o-1sg.o,Комары с мошками меня покусали.,00:49:48.150,00:49:53.660,"Я породила оба варианта. Ей ок без повтора ""ну тебя же поели комары""",NBL,,,,,mren-ti / mren-e ɣa-panrapɬak-ma ne-nu-jwi-ɣəm,мошка,комар
565,NBL_20230707@TK_27,mren-e i panrapɬakə-ɬʔ-a ɣəm ne-nu-jɣəm,комар-ins и мошка-attr-ins я st-кусать-np.1sg,Комары и мошки меня покусали.,00:50:16.967,00:50:25.487,,NBL,,,,,mren-e i panrapɬakə-ɬʔ-a ɣəm ne-nu-jɣəm,мошка-attr-ins,комар
566,NBL_20230707@TK_28,∅-mran-ta-ra-ŋ-ʔ-e,2/3.s/a-комар-make-жилище-make-th-2/3sg.s,Когда комары и облачно,00:51:13.082,00:51:15.340,,NBL,,,,,∅-mran-ta-ra-ŋ-ʔ-e,,
567,NBL_20230707@TK_29,nenene-te n-ʔejŋew-ʔe-n ətɬʔa,ребёнок-ins low.a-звать-th-3sg.o мать,Дети позвали маму.,00:53:14.997,00:53:19.837,,NBL,,,,,nenene-te n-ʔejŋew-ʔe-n ətɬʔa,,ребёнок
568,NES_20230704@TK_1,mren-e (*/mre-nti) ɣa-panrapɬak-ma ne-nu-ɣəm,комар-ins (*/комар-nom.pl) com-мошка-sim low.a-кусать-1pl.o,Комары и мошка (семечки) покусали меня.,00:32:13.760,00:32:19.127,#запретнабином,NES,,,True,,mren-e (*/mre-nti) ɣa-panrapɬak-ma ne-nu-ɣəm,мошка,комар
569,NES_20230704@TK_2,qɬawəɬ-∅ reŋ-ʔatwə-wakʔo-nwə-k ɣa-təŋesʔə-ma n-en-atsʔa-qen ŋewəsqet-∅,мужчина-nom.sg взлетать-лодка-садиться-nmn-loc com-цветок-sim st-inv-ждать-st.3sg девушка-nom.sg,В аэропорту мужчина с цветами ждал девушку.,00:32:51.400,00:33:00.073,#бином,NES,True,,,,qɬawəɬ-∅ reŋ-ʔatwə-wakʔo-nwə-k ɣa-təŋesʔə-ma n-en-atsʔa-qen ŋewəsqet-∅,цветок,
570,NES_20230704@TK_3,qɬawəɬ-∅ ɣa-təŋesʔə-ma reŋ-ʔatwə-wakʔo-nwə-k n-en-atsʔa-qen ŋewəsqet-∅,мужчина-nom.sg com-цветок-sim взлетать-лодка-садиться-nmn-loc st-inv-ждать-st.3sg девушка-nom.sg,В аэропорту мужчина с цветами ждал девушку.,00:33:30.890,00:33:41.870,#бином,NES,True,,,,qɬawəɬ-∅ ɣa-təŋesʔə-ma reŋ-ʔatwə-wakʔo-nwə-k n-en-atsʔa-qen ŋewəsqet-∅,цветок,
571,NES_20230704@TK_4,(?/ətɬəɣ-e) ətɬəɣə-n ɣ-ekke-te ne-kənʔu-ɣʔe-n qora-ŋə,(?/отец-ins) отец-nom.sg com-сын-ins low.a-поймать.арканом-th-3sg.o олень-nom.sg,Отец с сыном поймали оленя.,00:35:00.460,00:35:04.680,"Я сказала с биномом, она согласилась. Потом я спросила про небином. Она согласилась и повторила небином. подумала полминуты и исправилась на #бином. Потом на паре ещё дважды с ins было.",NES,True,,,,(?/ətɬəɣ-e) ətɬəɣə-n ɣ-ekke-te ne-kənʔu-ɣʔe-n qora-ŋə,сын,(?/отец
572,NES_20230704@TK_5,qora-ŋə ɣe-kənʔu-ɬin ətɬəɣ-e ənkʔam ekke-te,олень-nom.sg pf-поймать.арканом-pf.3sg отец-ins и сын-ins,Оленя поймали отец с сыном.,00:37:49.290,00:37:55.020,#небином,NES,,True,,,ənkʔam,,отец
573,NES_20230704@TK_6,ətɬəɣ-e ənkʔam ekke-te ne-kənʔu-ɣʔe-n qora-ŋə,отец-ins и сын-ins low.a-поймать.арканом-th-3sg.o олень-nom.sg,Отец с сыном поймали оленя.,00:38:14.295,00:38:19.825,,NES,,,,,ənkʔam,сын-ins,отец
574,NES_20230704@TK_7,ətɬəɣ-e ɣ-ekke-te ?ərɣə-nan ne-kənʔu-ɣʔe-n qora-ŋə,отец-ins com-сын-ins они-ins low.a-поймать.арканом-th-3sg.o   олень-nom.sg,Отец с сыном (они) поймали оленя.,00:39:01.450,00:39:07.995,"Я породила. Странновато? Она: странновато, но некоторые бы так тоже сказали.",NES,,,,,ətɬəɣ-e ɣ-ekke-te ?ərɣə-nan ne-kənʔu-ɣʔe-n qora-ŋə,сын,отец
575,NES_20230704@TK_8,ətɬəɣə-n ɣ-ekke-te wa-ma ne-kənʔu-ɣʔe-n qora-ŋə,отец-nom.sg com-сын-ins быть-sim low.a-поймать.арканом-th-3sg.o олень-nom.sg,Отец с сыном (будучи) поймали оленя.,00:39:26.460,00:39:32.890,"Породил ИА. Она повторила ətɬəɣə-n ɣ-ekke-te wa-ma. Она: ""про прошедшее время уже, ну можно так сказать, но про прошедшее, ну или вчера было"".",NES,,,,,ətɬəɣə-n ɣ-ekke-te wa-ma ne-kənʔu-ɣʔe-n qora-ŋə,сын,
576,NES_20230704@TK_9,ŋeɬweɬe-kə wa-ma,стадо-loc быть-sim,Будучи в стаде,00:40:08.415,00:40:10.705,,NES,,,,,ŋeɬweɬe-kə wa-ma,,
577,NES_20230704@TK_10,meŋin ɣ-ekke-te ne-kənʔu-ɣʔe-n qora-ŋə,кто com-сын-ins low.a-поймать.арканом-th-3sg.o олень-nom.sg,Кто с сыном оленя поймал?,00:41:14.955,00:41:22.360,"Я предложила 2 варианта (mikə-ne/meŋin), она выбрала этот. #бином",NES,True,,,,meŋin ɣ-ekke-te ne-kənʔu-ɣʔe-n qora-ŋə,сын,
578,NES_20230704@TK_11,sas̆a-na ənkʔam tanʲa-na ne-re-keɬi-ŋe-n keɬikeɬ,саша-an.ins и таня-an.ins low.a-fut-писать-fut-3sg.o книга,Саша и Таня напишут книжку.,00:42:09.877,00:42:15.317,"Сказала, что хорошо и так, и с биномом. Стала проговаривать и решила, что с биномом хуже.",NES,,,,,ənkʔam,таня-an.ins,саша
579,NES_20230704@TK_12,tanʲa-na=reen sas̆a ∅-re-keɬi-ɣ-ni-n keɬikeɬ,таня-an.ins=вместе саша 2/3.s/a-fut-писать-fut-3sg.a.3sg.o-3sg.o книга,С Таней Саша напишет книжку.,00:43:37.972,00:43:42.792,"Долго думала, как tanʲa-na=reen использовать, разгадка была в числе глагола. #бином Разрешила sas̆a-na (не повторила).",NES,True,,,,tanʲa-na=reen sas̆a ∅-re-keɬi-ɣ-ni-n keɬikeɬ,таня-an.ins,таня
580,NES_20230704@TK_13,sas̆a (*/sas̆a-na) tanʲa-na=reen ∅-re-keɬi-ɣ-ni-n keɬikeɬ,саша таня-an.ins=вместе 2/3.s/a-fut-писать-fut-3sg.a.3sg.o-3sg.o книга,Саша c Таней напишут книжку.,00:44:36.882,00:44:42.702,,NES,,,,,sas̆a (*/sas̆a-na) tanʲa-na=reen ∅-re-keɬi-ɣ-ni-n keɬikeɬ,таня-an.ins,таня
581,NES_20230704@TK_14,sas̆a tanʲa-na=reen (*ərɣə-nan) ne-re-keɬi-ŋe-n keɬikeɬ,саша таня-an.ins=вместе (*они) low.a-fut-писать-fut-3sg.o книга,Саша с Таней (они) напишут книгу.,00:45:18.762,00:45:26.522,#запретнавостановление,NES,,,,,sas̆a tanʲa-na=reen (*ərɣə-nan) ne-re-keɬi-ŋe-n keɬikeɬ,таня-an.ins,таня
582,NES_20230704@TK_15,ətɬʔa ənkʔam ŋe-ekek ɣe-kenti-nŋe-ɬɨne-t (/∅-kenti-nŋe-ɣʔe-t),мама и fem-сын pf-конфета-get-pf.3sg-pl (/2/3.s/a-конфета-get-th-pl),Мама с дочкой купили конфеты.,00:55:52.655,00:55:56.970,,NES,,,,,ənkʔam,fem-сын,
